Fungi1138	4
Dinophycea5532	4
Fungi2057	4
Apicomplexa2550	4
Fungi3873	4
Diatom5873	4
Obazoa4278	4
Dinoflagellata7197	4
Discoba7425	4
Amoebozoa9187	4
Opalozoa1528	4
Chlorophyta140	4
Ciliophora6315	4
Opalozoa6079	4
Ciliophora3750	4
Gyrista1235	4
Metazoa9193	4
Dinoflagellata2948	4
Radiolaria5097	4
Radiolaria646	4
Cercozoa6165	4
Fungi8495	4
Obazoa8794	4
Dinoflagellata3515	4
Fungi4779	4
Dinoflagellata5831	4
Gyrista2611	4
Dinoflagellata6037	4
Metazoa4010	4
Chlorophyta2277	4
Opalozoa2355	4
Metazoa5278	4
Ciliophora8436	4
Metazoa4682	4
Ciliophora7418	4
Ciliophora8399	4
Dinoflagellata4860	4
Gyrista4984	4
Dinoflagellata9111	4
Radiolaria8624	4
Dinoflagellata4161	4
Radiolaria3899	4
Radiolaria7781	4
Streptophyta4132	4
Dinoflagellata3631	4
Ciliophora314	4
Cercozoa8767	4
Ciliophora7326	4
Dinoflagellata6236	4
Gyrista7021	4
Radiolaria3024	4
Dinoflagellata1890	4
Radiolaria2418	4
Fungi5648	4
Dinoflagellata5577	4
Opalozoa301	4
Radiolaria6806	4
Opalozoa5406	4
Streptophyta190	4
Metazoa3447	4
Metazoa6878	4
Haptista6820	4
Fungi5205	4
Metazoa2470	4
Amoebozoa8661	4
Fungi5194	4
Sagenista7028	4
Metazoa65	4
Metazoa9305	4
Metazoa2705	4
Dinoflagellata3355	4
Diatom1644	4
Endomyxa5874	4
Dinophycea414	4
Gyrista6589	4
Gyrista3258	4
Cercozoa8497	4
Fungi4209	4
Chlorophyta4616	4
Chlorophyta7346	4
Ciliophora1100	4
Ciliophora201	4
Endomyxa3308	4
Apicomplexa2771	3
Cercozoa596	3
Gyrista6260	3
Gyrista5311	3
Gyrista6093	3
Fungi1296	3
Radiolaria8324	3
Diatom3368	3
Metazoa9369	3
Dinoflagellata1995	3
Discoba5038	3
Ciliophora2900	3
Colpodellida5527	3
Dinophycea601	3
Gyrista5076	3
Ciliophora1769	3
Dinophycea4689	3
Gyrista7100	3
Telonemia2655	3
Dinoflagellata2793	3
Gyrista8914	3
Sagenista8093	3
Gyrista6284	3
Fungi206	3
Discoba7785	3
Metazoa8379	3
Ciliophora4554	3
Fungi4285	3
Endomyxa159	3
Ciliophora4980	3
Dinoflagellata4666	3
Ciliophora2339	3
Colpodellida9304	3
Dinoflagellata3955	3
Radiolaria3206	3
Sagenista3949	3
Dinoflagellata9251	3
Diatom5171	3
Ciliophora5230	3
Fungi4609	3
Cercozoa664	3
Fungi462	3
Dinophycea8717	3
Metazoa2719	3
Cryptista4342	3
Fungi73	3
Ciliophora2142	3
Metazoa3410	3
Fungi5438	3
Gyrista9023	3
Ciliophora6217	3
Fungi4363	3
Radiolaria7824	3
Ciliophora7477	3
Fungi4297	3
Ciliophora3966	3
Apicomplexa4224	3
Amoebozoa4491	3
Radiolaria3221	3
Radiolaria2295	3
Discoba2718	3
Discoba9094	3
Apicomplexa3278	3
Obazoa2997	3
Cercozoa2029	3
Discoba8019	3
Metazoa6850	3
Gyrista4293	3
Fungi5740	3
Discoba9151	3
Gyrista8218	3
Radiolaria2572	3
Ciliophora8420	3
Metazoa7191	3
Ciliophora448	3
Fungi1594	3
Dinoflagellata3730	3
Metazoa2564	3
Fungi2745	3
Diatom587	3
Dinoflagellata5279	3
Gyrista8073	3
Gyrista4979	3
Radiolaria5619	3
Metazoa1525	3
Metazoa1467	3
Cercozoa89	3
Discoba8636	3
Cercozoa1666	3
Endomyxa3645	3
Sagenista9142	3
Dinoflagellata3556	3
Chlorophyta2544	3
Apicomplexa7554	3
Metazoa6182	3
Radiolaria2560	3
Metazoa8676	3
Fungi1816	3
Fungi909	3
Radiolaria5130	3
Discoba7507	3
Cercozoa3269	3
Metazoa1487	3
Dinoflagellata1787	3
Sagenista729	3
Metazoa5248	3
Fungi8588	3
Metazoa7528	3
Fungi5585	3
Dinoflagellata3748	3
Fungi5872	3
Radiolaria3666	3
Diatom8340	3
Metazoa9159	3
Ciliophora2974	3
Gyrista7609	3
Metazoa4652	3
Radiolaria3653	3
Fungi4470	3
Opalozoa3633	3
Ciliophora6080	3
Obazoa4962	3
eukaryota9386	3
Dinoflagellata424	3
Metazoa3268	3
Dinoflagellata4804	3
Dinoflagellata1651	3
eukaryota4575	3
Discoba2805	3
Dinoflagellata4669	3
Fungi3057	3
Fungi2836	3
Endomyxa4782	3
Fungi1356	3
Fungi1710	3
Fungi6112	3
eukaryota2169	3
Ciliophora7897	3
Chlorophyta6809	3
Streptophyta5198	3
Cryptista2079	3
Dinoflagellata9065	3
Dinoflagellata4139	3
Ciliophora7437	3
Chlorophyta259	3
Ciliophora6496	3
Ciliophora4366	3
Fungi472	3
Opalozoa2853	3
Amoebozoa5620	3
Cercozoa3125	3
Metazoa3459	3
Dinophycea4985	3
Dinoflagellata1037	3
Endomyxa2899	3
Gyrista1303	3
Dinoflagellata5914	3
Fungi2472	3
Metazoa1509	3
Fungi1473	3
Fungi8889	3
Gyrista5293	3
Radiolaria2368	3
Dinoflagellata8853	3
Radiolaria1867	3
Opalozoa2473	3
Dinoflagellata6192	3
Ciliophora4897	3
Gyrista8229	3
Fungi2673	3
Discoba5956	3
Cercozoa3996	3
Cryptista6090	3
Metazoa421	3
Diatom2356	3
Apicomplexa5729	3
Gyrista1627	3
Fungi5695	3
Dinophycea2742	3
Gyrista6674	3
Dinoflagellata8221	2
Diatom6421	2
Radiolaria3404	2
Metazoa7971	2
Discoba7140	2
Radiolaria6276	2
Apicomplexa3417	2
Metazoa2840	2
Fungi4512	2
Fungi3938	2
Gyrista7408	2
Metazoa1200	2
Dinophycea6471	2
Metazoa6968	2
Dinoflagellata5413	2
Metazoa4422	2
Fungi3446	2
Metazoa8125	2
Discoba2276	2
Cryptista7633	2
Radiolaria8989	2
Dinoflagellata7803	2
Haptista8055	2
Cercozoa1734	2
Apicomplexa8129	2
Fungi3019	2
Metazoa8947	2
Dinophycea5508	2
Cercozoa3069	2
Cercozoa8596	2
Cercozoa5493	2
Fungi1505	2
Radiolaria2751	2
Ciliophora7463	2
Metazoa6581	2
Gyrista6910	2
Rotosphaerida100	2
Dinoflagellata176	2
Fungi7709	2
Dinoflagellata4271	2
Fungi5207	2
Ciliophora6634	2
Radiolaria2449	2
Opalozoa5879	2
Radiolaria2009	2
Fungi1228	2
Gyrista602	2
Radiolaria4087	2
Dinoflagellata9205	2
Chlorophyta3345	2
Gyrista2469	2
Haptista5926	2
Fungi2320	2
Ciliophora9091	2
Discoba7131	2
Metazoa8130	2
Gyrista4531	2
Ciliophora2921	2
Sagenista2604	2
Gyrista2442	2
Radiolaria4716	2
Perkinsea8167	2
Gyrista7412	2
eukaryota5351	2
Cercozoa6334	2
Metazoa5469	2
Metazoa7261	2
Radiolaria175	2
Cercozoa50	2
Chlorophyta4952	2
Ciliophora1382	2
Fungi6361	2
Streptophyta6000	2
Dinoflagellata8693	2
Gyrista51	2
Cercozoa2488	2
Ciliophora9284	2
Chlorophyta4970	2
Colpodellida2053	2
Choanoflagellata8415	2
Choanoflagellata4630	2
Radiolaria2485	2
Haptista7202	2
Ciliophora4107	2
Ciliophora3959	2
Ciliophora2920	2
Gyrista5962	2
Fungi5427	2
Cercozoa4281	2
Gyrista3416	2
Dinoflagellata8056	2
eukaryota9117	2
Dinophycea7985	2
Dinoflagellata2015	2
Fungi693	2
Cryptista3103	2
Amoebozoa3725	2
Sagenista6645	2
Radiolaria6520	2
Metazoa6813	2
Fungi2388	2
Discoba1469	2
Ciliophora7516	2
Radiolaria6729	2
Dinoflagellata3273	2
Dinoflagellata4893	2
Dinoflagellata440	2
Ciliophora6289	2
Ciliophora3930	2
Dinophycea4568	2
Gyrista1602	2
Gyrista5487	2
Opalozoa9220	2
Fungi391	2
Radiolaria3087	2
Dinoflagellata7442	2
Fungi9018	2
Gyrista8284	2
Fungi840	2
Dinophycea7283	2
Fungi1329	2
Fungi445	2
Chlorophyta7793	2
Dinoflagellata9310	2
Discoba7931	2
Stramenopiles3937	2
Radiolaria3062	2
Metazoa6606	2
Radiolaria2236	2
Radiolaria9056	2
Fungi2271	2
Dinoflagellata1582	2
Gyrista9385	2
Fungi6056	2
Dinoflagellata4453	2
Opalozoa7195	2
Chlorophyta4563	2
Fungi8136	2
Diatom7585	2
Cryptista8912	2
Discoba761	2
Dinoflagellata4933	2
eukaryota1802	2
Fungi7591	2
Radiolaria7128	2
Fungi9138	2
Radiolaria5747	2
Endomyxa3030	2
Ciliophora7749	2
Choanoflagellata9139	2
Endomyxa151	2
Fungi1420	2
Dinoflagellata5231	2
Amoebozoa4011	2
Ciliophora2043	2
Dinoflagellata5030	2
Metazoa4880	2
Dinophycea7378	2
Ciliophora2689	2
Haptista711	2
Radiolaria5261	2
Fungi8722	2
Gyrista5876	2
Chlorophyta5462	2
Ciliophora8770	2
Ciliophora5157	2
Fungi452	2
Apicomplexa724	2
Gyrista7369	2
Picozoa1825	2
Dinoflagellata3932	2
Gyrista3046	2
Fungi402	2
Metazoa2331	2
Dinoflagellata7320	2
Gyrista8246	2
Radiolaria771	2
Fungi5557	2
Fungi4228	2
Metazoa5890	2
Gyrista9343	2
Gyrista5457	2
Metazoa1104	2
Radiolaria4376	2
Radiolaria6696	2
Dinoflagellata5175	2
Fungi1292	2
Metazoa1453	2
Metazoa4788	2
Radiolaria7524	2
Dinoflagellata917	2
Metazoa776	2
Apicomplexa3120	2
Metazoa8922	2
Diatom1686	2
Opalozoa8732	2
eukaryota2013	2
Fungi7748	2
Metazoa6518	2
Dinophycea8485	2
Radiolaria2755	2
Perkinsea3540	2
Haptista1043	2
Apicomplexa2232	2
Ciliophora3997	2
Cercozoa2665	2
Haptista6769	2
Dinoflagellata7659	2
Cercozoa1711	2
Fungi7266	2
Radiolaria6329	2
Endomyxa1916	2
Ciliophora6312	2
Dinoflagellata7503	2
Apicomplexa6179	2
Dinophycea7219	2
Fungi241	2
Discoba4071	2
Ciliophora1848	2
Gyrista8184	2
Dinoflagellata6375	2
Radiolaria7050	2
Radiolaria9282	2
Cercozoa4211	2
Gyrista6253	2
Diatom697	2
Cercozoa7293	2
Dinoflagellata2776	2
Fungi2979	2
Metazoa4440	2
Haptista6976	2
Fungi3963	2
Radiolaria7825	2
Radiolaria4408	2
Opalozoa158	2
Opalozoa5144	2
Ciliophora812	2
Metazoa5898	2
Radiolaria6393	2
Cercozoa2503	2
Fungi828	2
Dinoflagellata5958	2
Dinoflagellata3255	2
Gyrista1952	2
Ciliophora8414	2
Gyrista1503	2
Gyrista2361	2
Dinoflagellata4954	2
Radiolaria8906	2
Dinoflagellata7279	2
Metazoa704	2
Cercozoa2166	2
Cercozoa2465	2
Haptista6417	2
Metazoa6271	2
Metazoa9072	2
Fungi2583	2
Fungi4338	2
Opalozoa4039	2
Radiolaria8843	2
Ciliophora1649	2
Radiolaria6832	2
Radiolaria8965	2
Fungi1278	2
Metazoa2630	2
Dinoflagellata8335	2
Radiolaria349	2
Gyrista7179	2
Radiolaria8493	2
Opalozoa3076	2
Sagenista6268	2
Cercozoa956	2
Chlorophyta9207	2
Radiolaria5640	2
Stramenopiles4090	2
Metazoa9129	2
Fungi1192	2
Dinoflagellata1230	2
Ciliophora6933	2
Metazoa1580	2
Ciliophora7945	2
Endomyxa1671	2
Cercozoa4411	2
Metazoa3004	2
Dinoflagellata682	2
Fungi4204	2
Fungi3353	2
Ciliophora5223	2
Gyrista4330	2
Fungi8289	2
Fungi3287	2
Fungi3609	2
Cercozoa3453	2
Gyrista7144	2
Fungi8687	2
Dinoflagellata1620	2
Radiolaria9127	2
Dinoflagellata5300	2
Metazoa4520	2
Metazoa6045	2
Ciliophora2739	2
Ciliophora4507	2
Metazoa3560	2
Ciliophora271	2
Dinoflagellata352	2
Ciliophora4625	2
Metazoa1034	2
Dinoflagellata6230	2
Fungi8779	2
Dinoflagellata1165	2
Ciliophora2231	2
Perkinsea5582	2
Discoba6363	2
Alveolata1506	2
Radiolaria5957	2
Metazoa4866	2
Dinoflagellata1886	2
Radiolaria7920	2
Gyrista8224	2
Ciliophora335	2
Cercozoa2865	2
Ciliophora153	2
Radiolaria2856	2
Haptista7379	2
Dinoflagellata4041	2
Discoba7885	2
Gyrista7422	2
Dinophycea2332	2
Radiolaria8365	2
Fungi2978	2
Dinoflagellata4229	2
Fungi7547	2
Discoba4444	2
Fungi7092	2
Metazoa7828	2
Apicomplexa4518	2
Ciliophora7915	2
Gyrista4390	2
Radiolaria6655	2
Apicomplexa338	2
Apicomplexa7513	2
Fungi7136	2
Metazoa8003	2
Ciliophora9141	2
Ciliophora1571	2
Obazoa6250	2
Dinoflagellata307	2
Fungi6624	2
Ciliophora5975	2
Discoba2931	2
Cercozoa1380	2
Ciliophora3471	2
Fungi617	2
Gyrista2461	2
Dinoflagellata3523	2
Radiolaria7559	2
Metazoa1763	2
Ciliophora8881	2
Dinoflagellata542	2
Radiolaria9063	2
Apicomplexa2176	2
Sagenista5075	2
Fungi6252	2
Diatom8007	2
Gyrista4140	2
Gyrista7292	2
Dinoflagellata8557	2
Gyrista6598	2
Fungi8251	2
Fungi2605	2
eukaryota5546	2
Discoba3953	2
Ciliophora7670	2
Metazoa2417	2
Dinophycea2122	2
Diatom7769	2
Gyrista5861	2
Dinoflagellata7278	2
Radiolaria1700	2
Fungi2242	2
Fungi365	2
Streptophyta3770	2
Gyrista3117	2
Metazoa142	2
Glaucophyta2546	2
Fungi717	2
Ciliophora3868	2
Endomyxa1682	2
Amoebozoa2716	2
Dinoflagellata7302	2
Fungi2879	2
Dinophycea1198	2
Dinoflagellata3874	2
Fungi3736	2
Metazoa6807	1
Fungi2639	1
Fungi4595	1
Apicomplexa662	1
Metazoa9191	1
Discoba2941	1
Radiolaria3956	1
Colpodellida3724	1
Gyrista5830	1
Apicomplexa626	1
Gyrista8746	1
Cercozoa6922	1
Endomyxa5079	1
Ciliophora2151	1
Metazoa5356	1
Colpodellida3906	1
Cercozoa6038	1
Fungi5201	1
Endomyxa4425	1
Fungi9278	1
Gyrista5243	1
Dinoflagellata9146	1
Apicomplexa3975	1
Radiolaria5340	1
Fungi584	1
Gyrista4092	1
Fungi5614	1
Radiolaria822	1
Metazoa5072	1
Ciliophora1295	1
Dinoflagellata5880	1
Discoba4649	1
Ciliophora1494	1
Gyrista2367	1
Fungi722	1
Ciliophora829	1
Metazoa7518	1
Fungi1970	1
Gyrista3850	1
Fungi4345	1
Gyrista2534	1
Gyrista4744	1
Fungi2887	1
Telonemia7990	1
Fungi4124	1
Gyrista943	1
Gyrista8027	1
Ciliophora2520	1
Sagenista7485	1
Sagenista9376	1
Dinoflagellata8681	1
Cercozoa6171	1
Dinoflagellata3253	1
Radiolaria2603	1
Dinoflagellata3683	1
Radiolaria7502	1
Diatom3159	1
Gyrista2685	1
Dinoflagellata3364	1
Fungi7054	1
Radiolaria3745	1
Dinoflagellata3495	1
Cercozoa2512	1
Dinophycea5474	1
Fungi5139	1
Ciliophora1550	1
Discoba6666	1
Gyrista4910	1
Ciliophora5912	1
Cercozoa5212	1
Ciliophora8897	1
Metazoa4177	1
Dinoflagellata9060	1
Cercozoa4812	1
Amoebozoa4768	1
Metazoa4826	1
Radiolaria217	1
Dinoflagellata624	1
Perkinsea1729	1
Radiolaria8050	1
Dinoflagellata855	1
Diatom3360	1
Haptista8005	1
Cercozoa3358	1
Fungi4913	1
Radiolaria8029	1
Radiolaria6205	1
Fungi3203	1
Endomyxa8128	1
Gyrista1657	1
Ciliophora5964	1
Apicomplexa2822	1
Apicomplexa8892	1
Radiolaria6899	1
Dinoflagellata9324	1
Cercozoa8068	1
Ciliophora7960	1
Dinophycea6048	1
Opalozoa7914	1
Fungi4710	1
Ciliophora3936	1
Metazoa5935	1
Dinoflagellata4283	1
Diatom1335	1
Dinophycea6585	1
Radiolaria5548	1
Radiolaria5788	1
Ciliophora6869	1
Fungi6596	1
Fungi4125	1
Metazoa6737	1
Cercozoa2610	1
Fungi7657	1
Metazoa5394	1
Radiolaria6891	1
Dinoflagellata3889	1
Radiolaria6736	1
Ciliophora1489	1
Ciliophora6015	1
Metazoa5616	1
Dinophycea8637	1
Dinoflagellata8337	1
Dinophycea2877	1
Ciliophora1681	1
Fungi7820	1
Haptista464	1
Ciliophora3097	1
Ciliophora3640	1
Fungi7165	1
Metazoa899	1
Metazoa3374	1
Fungi7255	1
Cercozoa1204	1
Cryptista8940	1
Fungi3557	1
Chlorophyta9112	1
Dinoflagellata122	1
Fungi228	1
Dinoflagellata6599	1
Apicomplexa6546	1
Fungi3968	1
Telonemia5996	1
Discoba3771	1
Dinoflagellata1229	1
Dinoflagellata9067	1
Radiolaria3038	1
Metazoa5998	1
Choanoflagellata2421	1
Metazoa3976	1
Gyrista3577	1
Dinoflagellata7667	1
Ciliophora2556	1
Opalozoa6261	1
Dinoflagellata7713	1
Apicomplexa1294	1
Diatom6302	1
Ciliophora6176	1
Dinoflagellata1405	1
eukaryota1587	1
Metazoa1951	1
Ciliophora5730	1
Ciliophora3016	1
Dinophycea8175	1
Metazoa5574	1
Gyrista1486	1
Fungi2234	1
Apicomplexa3833	1
Gyrista5101	1
Metazoa5131	1
Dinoflagellata4448	1
Dinoflagellata993	1
Dinophycea5090	1
Radiolaria8400	1
Cercozoa7969	1
Ciliophora8252	1
Dinoflagellata87	1
Fungi533	1
Dinoflagellata8513	1
Dinoflagellata9153	1
Opalozoa4959	1
Amoebozoa2781	1
Fungi3737	1
Endomyxa8860	1
Radiolaria2541	1
Radiolaria5947	1
Dinoflagellata4280	1
Fungi8158	1
Apicomplexa2667	1
